State,Action,NextState
[-0.76575834  0.64312845 -0.12303814],[0.14382026],[-0.7778665   0.6284296   0.38088125]
[ 0.43324557 -0.90127593  0.730252  ],[0.3681544],[ 0.43817434 -0.89889     0.10951822]
[0.6379809 0.7700522 0.3563523],[-1.605413],[0.6109178  0.79169405 0.69307953]
[-0.66775596  0.74438024 -0.43168372],[-0.84775734],[-6.6773504e-01  7.4439901e-01 -5.6212750e-04]
[-0.9131495  -0.40762493  0.38060606],[-0.5809572],[-0.9133991  -0.40706524 -0.01225621]
[ 0.0822362  -0.99661285 -0.86376905],[-1.5778198],[-0.01006574 -0.99994934 -1.8479017 ]
[ 0.4324979   0.90163493 -0.07600954],[0.47726974],[0.40197337 0.9156514  0.6718071 ]
[-0.9268904   0.37533224  0.5568619 ],[-1.2806224],[-0.93853265  0.34519055  0.6462677 ]
[-0.92489076  0.38023302 -0.11238264],[0.58275974],[-0.92975926  0.36816806  0.26020607]
[ 0.9989091   0.04669688 -0.4958474 ],[0.81633604],[ 0.9995562   0.02979073 -0.33837435]
[ 0.7967509  -0.6043079   0.75439084],[-0.43744934],[ 0.8038125  -0.5948827   0.23554252]
[-0.4796697  -0.87744915 -0.23511313],[1.1638218],[-0.5108812  -0.8596513  -0.71862674]
[ 0.05826039 -0.99830145 -0.46109003],[-0.14836864],[-0.00331017 -0.9999945  -1.2320714 ]
[-0.34138972 -0.93992186  0.5539396 ],[-0.10794326],[-0.34923515 -0.93703514 -0.1671933 ]
[-0.2448959  -0.96954936  0.72815293],[1.3441143],[-0.23506159 -0.97198045  0.20260803]
[ 0.7687568  -0.63954127 -0.04302752],[-0.00995854],[ 0.751733   -0.6594676  -0.52417725]
[0.8231987  0.5677534  0.70247394],[-0.97008246],[0.79431754 0.6075028  0.98277664]
[-0.3962989  0.9181216  0.9771854],[1.3041131],[-0.47990972  0.8773179   1.8613936 ]
[-0.59920913  0.80059254 -0.5771136 ],[-0.43285194],[-0.5975427   0.8018371  -0.04159699]
[-0.74102426 -0.6714783  -0.45165867],[0.02643164],[-0.7721131 -0.6354852 -0.9513026]
[-0.9917453  -0.12822343 -0.12120407],[1.444085],[-9.9175018e-01 -1.2818581e-01 -7.5889716e-04]
[-0.85748285 -0.5145125  -0.08007026],[-1.8028176],[-0.8758412  -0.48259938 -0.7363773 ]
[-0.90819466  0.418548    0.49128747],[-0.15799728],[-0.923852    0.3827499   0.78149885]
[0.98192555 0.18926749 0.43870404],[0.3049831],[0.9755171  0.21992366 0.62640214]
[ 0.9722583   0.23390973 -0.5135939 ],[0.45234466],[ 0.9753308   0.22074822 -0.27030993]
[-0.50720614 -0.86182475 -0.20080535],[0.11918403],[-0.54249537 -0.8400588  -0.8292963 ]
[-0.36327228  0.931683   -0.23532067],[-0.03923595],[-0.38449022  0.9231291   0.4575562 ]
[ 0.85973895 -0.51073366  0.16974059],[0.18198733],[ 0.85495174 -0.5187076  -0.18601157]
[ 0.7334573  -0.6797355   0.39743903],[-0.25574052],[ 0.728314   -0.6852436  -0.15072365]
[-0.38999957  0.92081505 -0.54255563],[-1.943291],[-0.3833856   0.9235884  -0.14343797]
[-0.9378588  -0.34701702 -0.06434698],[-1.7198887],[-0.947568   -0.31955415 -0.582593  ]
[-0.48209727  0.8761177   0.7978319 ],[0.07316951],[-0.54496026  0.8384619   1.4658955 ]
[0.5054572  0.8628517  0.37914237],[1.4054207],[0.45115316 0.8924465  1.2370943 ]
[-0.9936357  -0.11264154 -0.6682719 ],[1.1872084],[-0.9964617  -0.08404826 -0.5746718 ]
[-0.15585127 -0.9877805   0.9069812 ],[0.30481622],[-0.14537877 -0.98937607  0.21186827]
[0.68554133 0.7280337  0.9493823 ],[-0.32549697],[0.6311367 0.7756716 1.446583 ]
[-0.95959157  0.28139663  0.46964666],[-0.7042894],[-0.9672847   0.25369343  0.5750507 ]
[ 0.86059624 -0.5092878   0.4503483 ],[-1.5780152],[ 0.8562797  -0.51651245 -0.16831985]
[ 0.14085092 -0.9900308   0.9705255 ],[-1.067156],[ 0.14421268 -0.9895467   0.067929  ]
[0.5922212  0.80577546 0.673252  ],[-1.6362873],[0.5498675  0.83525187 1.0321405 ]
[-0.9955475  -0.09426165  0.68266475],[-0.0246855],[-0.9922207  -0.12449126  0.6082657 ]
[-0.19297373  0.9812039   0.20657301],[-1.8034325],[-0.22582518  0.9741678   0.67196107]
[-0.26398382  0.96452713 -0.03922889],[0.7485635],[-0.3021743  0.9532527  0.796451 ]
[-0.25489795 -0.96696794 -0.21621273],[-0.8530921],[-0.30621293 -0.95196307 -1.0694025 ]
[0.8360462 0.548659  0.5017771],[-0.6720395],[0.8130743 0.58216   0.8124655]
[-0.7034432   0.7107515   0.29400948],[-1.1088258],[-0.7265365  0.6871279  0.6607492]
[-0.8151488  -0.57925165  0.6457312 ],[-1.273859],[-0.8145629  -0.5800752   0.02021362]
[ 0.91050977 -0.41348758 -0.52990013],[1.9299458],[ 0.8987845  -0.43839067 -0.55052394]
[-0.5611188  0.8277353  0.7848435],[-0.9735965],[-0.61210287  0.79077816  1.2596055 ]
[-0.6555038   0.75519186  0.25222954],[0.46903512],[-0.6884128  0.7253191  0.8889787]
[ 0.60879624  0.7933266  -0.88285285],[1.5708475],[ 0.61086595  0.79173404 -0.05223077]
[-0.93972206 -0.3419392  -0.15627682],[0.7702812],[-0.94469917 -0.32793823 -0.29718906]
[ 0.9154372  -0.40246072  0.8696384 ],[-0.31238362],[ 0.92560834 -0.37848273  0.5209353 ]
[ 0.57279485 -0.81969875  0.03783733],[-0.77780044],[ 0.5440287 -0.8390666 -0.6936068]
[ 0.99369216 -0.11214232  0.39875963],[-1.4049262],[ 0.9942614  -0.10697791  0.10391395]
[ 0.99731135  0.07328084 -0.4011541 ],[-0.0326727],[ 0.998444    0.05576293 -0.3510944 ]
[-0.54155207  0.8406672  -0.4101953 ],[1.538461],[-0.5603729   0.82824045  0.45107427]
[ 0.7140548  -0.7000898  -0.53094494],[-0.00175025],[ 0.67610204 -0.736808   -1.0562749 ]
[0.9837038  0.17979681 0.59144413],[-1.930375],[0.9795434  0.20123316 0.43673548]
[0.38533118 0.92277837 0.9757851 ],[0.17819177],[0.30585545 0.952078   1.6945976 ]
[0.81961864 0.5729095  0.33485648],[-0.504116],[0.7994019  0.60079664 0.6889212 ]
[ 0.9816108  -0.19089347 -0.3156741 ],[-0.3826088],[ 0.97635704 -0.21616419 -0.51623553]
[-0.5091876  -0.86065555  0.9440385 ],[-0.11160836],[-0.49701056 -0.8677445   0.28180555]
[0.72377723 0.69003373 0.26655647],[1.4084836],[0.68855387 0.7251852  0.9953543 ]
[ 0.4712086  0.8820218 -0.7175156],[1.6500965],[0.4627411  0.88649344 0.1915152 ]
[ 0.32291156 -0.94642913 -0.2709832 ],[0.23761491],[ 0.2778412  -0.960627   -0.94516283]
[ 0.80217564  0.59708816 -0.3313059 ],[0.47012937],[0.79655695 0.6045635  0.18702964]
[-0.82400274  0.56658584  0.9293635 ],[-0.91313094],[-0.85694176  0.5154133   1.2173332 ]
[0.85707194 0.5151967  0.71434665],[0.4554868],[0.8255103 0.564387  1.1690673]
[ 0.19840227  0.98012066 -0.6630243 ],[-0.92250085],[ 0.20165071  0.9794575  -0.06630892]
[-0.98786306  0.15532719 -0.68589705],[-0.914385],[-0.98176044  0.1901222  -0.7065594 ]
[ 0.47487965 -0.8800507   0.8157598 ],[0.2593519],[ 0.483421   -0.87538797  0.1946245 ]
[0.996813   0.07977346 0.7104104 ],[0.2233453],[0.9928032  0.11975731 0.8037423 ]
[-0.06827528  0.99766654 -0.84505355],[-1.412072],[-0.05287305  0.99860126 -0.30861446]
[ 0.23034191  0.9731098  -0.17909239],[1.6522443],[0.1913135 0.981529  0.7985766]
[-0.22754654 -0.9737672   0.40998656],[0.9889056],[-0.23591258 -0.9717743  -0.17200302]
[-0.9998439  -0.01766836 -0.25661877],[-0.52635396],[-1.0000000e+00 -2.2812010e-04 -3.4882313e-01]
[-8.391660e-01 -5.438754e-01 -8.307485e-04],[-0.08370845],[-0.8504355 -0.5260793 -0.4212936]
[-0.31578588 -0.9488305  -0.92402995],[-0.3804461],[-0.3948649 -0.9187392 -1.6927197]
[-0.13691668 -0.9905826   0.93854207],[-1.1801468],[-0.13599622 -0.99070936  0.01858312]
[-0.47709486  0.87885183 -0.44782168],[-1.4010519],[-0.4771458   0.8788242   0.00115941]
[ 0.29557762 -0.95531875 -0.84459716],[-1.353306],[ 0.21027474 -0.97764236 -1.7640821 ]
[-0.57865536 -0.81557214  0.8897046 ],[1.4785315],[-0.55809546 -0.82977676  0.49980518]
[-0.7259248  -0.6877741   0.10863045],[-0.37766334],[-0.7416793  -0.6707547  -0.46384963]
[ 0.81944984 -0.57315093 -0.87014174],[-0.02600497],[ 0.7803687 -0.6253197 -1.3039056]
[ 0.24943487 -0.9683916  -0.557539  ],[-1.9855089],[ 0.17215182 -0.9850704  -1.5816591 ]
[-0.2683513   0.96332115  0.7693276 ],[0.50128716],[-0.3429276  0.9393618  1.5670115]
[-0.26861748  0.96324694  0.9996927 ],[0.9402973],[-0.35705775  0.9340823   1.8631725 ]
[-0.29158726 -0.9565442   0.04026854],[-0.6401536],[-0.3283384  -0.94456017 -0.77316266]
[ 0.31685257 -0.9484748   0.42317295],[-0.19133633],[ 0.30178562 -0.9533758  -0.3168836 ]
[-0.2826144   0.9592336  -0.08273999],[1.0227907],[-0.32027873  0.9473233   0.7901038 ]
[-0.99841815 -0.05622402  0.06598713],[-0.5042512],[-0.9985605  -0.05363701 -0.05181856]
[ 0.43369606 -0.9010592  -0.65877825],[-1.5191393],[ 0.36205214 -0.9321578  -1.5624436 ]
[-0.4210171 -0.9070527  0.277485 ],[0.1807217],[-0.43798065 -0.8989844  -0.37569624]
[-0.99853384  0.0541314   0.16511315],[-1.05564],[-0.9986592   0.05176643  0.0473657 ]
[-0.7810524 -0.6244655 -0.7330376],[0.44796982],[-0.815191  -0.5791922 -1.1341913]
[ 0.999951    0.00989893 -0.49065843],[-1.3078687],[ 0.9997103  -0.02406931 -0.6794145 ]
[0.5073206 0.8617574 0.5003481],[-1.3332828],[0.46597743 0.8847966  0.94667375]
[-0.9734303   0.2289836   0.61626476],[-1.2779988],[-0.9798238   0.19986318  0.5963027 ]
[ 0.99366117  0.11241636 -0.6348974 ],[-1.618581],[ 0.9973377   0.0729211  -0.79337233]
[0.7656692  0.6432345  0.36097443],[0.708086],[0.73427665 0.67885035 0.9496132 ]
[ 0.96837467  0.24950059 -0.22552483],[-1.3592327],[ 0.971326    0.23775147 -0.24228428]
[-0.86024594 -0.5098793  -0.5133642 ],[-1.9996123],[-0.8891744  -0.45756847 -1.1957154 ]
[-0.95646954  0.29183224 -0.32382053],[0.61788005],[-0.95629036  0.2924187  -0.01226434]
[-0.5299418   0.848034    0.89009297],[1.3524728],[-0.6011836   0.79911095  1.7289894 ]
[-0.3470276  -0.93785495  0.767254  ],[-1.7036304],[-0.356      -0.934486   -0.19168179]
[ 0.57273465 -0.81974083  0.4998973 ],[1.8242849],[ 0.5792226  -0.8151694   0.15873444]
[ 0.5434549  0.8394384 -0.9661131],[-0.9386952],[ 0.56333303  0.82622993 -0.47733858]
[ 0.31951267 -0.947582   -0.7433134 ],[-1.7437297],[ 0.23715588 -0.9714716  -1.7155594 ]
[ 0.26144093  0.9652195  -0.7238258 ],[0.8255633],[0.2554553  0.9668209  0.12392329]
[ 0.959079   -0.28313845  0.8715685 ],[-0.34706265],[ 0.9672313  -0.25389698  0.60715526]
[ 0.673916   -0.738808    0.96415865],[0.8824683],[ 0.693703   -0.72026116  0.5424229 ]
[-0.8428151  -0.53820324 -0.85515213],[1.923419],[-0.8679239 -0.4966972 -0.9702917]
[-0.5873766  -0.8093137   0.49507993],[0.34317392],[-0.58981925 -0.8075353  -0.06042927]
[ 0.12743206 -0.9918473  -0.6075667 ],[-0.9730315],[ 0.05288447 -0.99860066 -1.497407  ]
[-0.27504772  0.96143055  0.47331303],[-0.70640194],[-0.32693696  0.9450461   1.0884256 ]
[-0.8384348  0.5450019 -0.3062215],[-0.13147667],[-0.8406842   0.5415258   0.08280843]
[ 0.06598306  0.99782073 -0.7434589 ],[-0.7792029],[ 0.07156849  0.9974357  -0.11197378]
[ 0.8803726  -0.47428274  0.4408885 ],[1.2628919],[ 0.88680154 -0.46215042  0.27461022]
[ 0.9560966   0.29305172 -0.1797125 ],[-0.9872978],[ 0.9576654   0.28788367 -0.10801838]
[-0.25512633  0.96690774 -0.9766778 ],[-0.39803797],[-0.24005084  0.97076035 -0.31120268]
[-0.7227973   0.6910601   0.27563897],[1.0345049],[-0.75476587  0.6559943   0.9491098 ]
[-0.44110212 -0.89745694 -0.5173902 ],[1.8525034],[-0.48158008 -0.8764021  -0.9126074 ]
[-0.30042148 -0.9538065  -0.32470587],[1.9455422],[-0.33588627 -0.9419026  -0.74822944]
[ 0.8149456  0.5795375 -0.5623396],[-0.6527363],[ 0.8214307   0.5703083  -0.22559693]
[0.9307119  0.3657531  0.63178265],[0.0124767],[0.91315407 0.40761462 0.907969  ]
[-0.6665831  -0.7454307   0.87489784],[-0.18366311],[-0.65576977 -0.75496095  0.28827533]
[-0.10506169 -0.9944657   0.51505727],[-1.9250966],[-0.1308574 -0.9914012 -0.5195565]
[0.94564146 0.32521102 0.00962503],[0.2815039],[0.940729   0.33915907 0.2957589 ]
[ 0.20222697 -0.9793387   0.3724141 ],[1.6868595],[ 0.1968836  -0.98042685 -0.10906099]
[-0.23131482 -0.97287893  0.5955596 ],[-0.5012779],[-0.24148272 -0.9704051  -0.2092913 ]
[ 0.6138671   0.7894094  -0.11053938],[0.70792466],[0.5904083 0.8071047 0.5877064]
[-0.59090805 -0.8067389   0.5442983 ],[-1.7251076],[-0.6037206 -0.797196  -0.319522 ]
[-0.08879814  0.99604964  0.880707  ],[0.7235464],[-0.17482603  0.98459935  1.7362763 ]
[ 0.8601334   0.51006913 -0.855871  ],[-1.962662],[ 0.87907445  0.47668448 -0.76771843]
[-0.21413364  0.9768044   0.5544609 ],[-1.8127083],[-0.2634171   0.96468204  1.0151579 ]
[ 0.32691112 -0.94505507 -0.62862974],[0.86267895],[ 0.26926744 -0.96306545 -1.2080193 ]
[ 0.97739345 -0.21142848 -0.79061174],[-1.2749672],[ 0.9637555 -0.266787  -1.1404282]
[ 0.81724703  0.5762875  -0.8466068 ],[1.2919126],[ 0.82355374  0.5672382  -0.22060427]
[-0.91222334 -0.40969333  0.47772482],[-0.2352008],[-0.9094335 -0.4158494  0.1351747]
[ 0.9917298 -0.1283434 -0.812103 ],[1.967002],[ 0.9873284 -0.1586902 -0.6133102]
[ 0.7467828  -0.66506803  0.9054866 ],[-0.94614464],[ 0.75552136 -0.655124    0.26476386]
[-0.91241145  0.4092742   0.97703433],[-0.34015927],[-0.93589324  0.35228372  1.2329661 ]
[ 0.21527448 -0.97655356 -0.6482335 ],[-0.10885015],[ 0.1465939 -0.9891968 -1.3969762]
[-0.27363592  0.96183336  0.15026222],[0.45777842],[-0.31853768  0.9479102   0.940304  ]
[-0.09092165  0.9958581   0.5331947 ],[0.8988816],[-0.16108845  0.98693997  1.4149206 ]
[-0.6851885   0.7283658   0.79335624],[1.1528939],[-0.7382624  0.6745136  1.5125647]
[ 0.6100499 -0.792363  -0.3627797],[1.3237638],[ 0.57956856 -0.81492347 -0.7584874 ]
[ 0.32236087 -0.9466168   0.6792509 ],[-1.0908549],[ 0.31314752 -0.94970447 -0.19433996]
[-0.38314208  0.9236894   0.98289007],[-0.22369803],[-0.4576058   0.88915515  1.6421025 ]
[-0.8377192  -0.54610115  0.182487  ],[1.801627],[-0.8365389  -0.5479075   0.04315517]
[-0.14052701  0.99007684 -0.3647999 ],[0.55657256],[-0.16332094  0.986573    0.46124363]
[-0.7894889 -0.6137648 -0.9297137],[0.9564368],[-0.82618624 -0.5633971  -1.2465718 ]
[ 0.9440311  -0.32985637 -0.78190094],[-1.4656196],[ 0.9216021  -0.38813606 -1.2491361 ]
[-0.95709133 -0.28978643 -0.3176049 ],[1.0867015],[-0.96231467 -0.27193835 -0.37193948]
[-0.597283    0.80203056  0.677481  ],[1.0719078],[-0.6534239  0.7569922  1.43979  ]
[-0.9997045  -0.02431009  0.91404456],[-0.14061023],[-0.9976856  -0.067996    0.87472045]
[0.5263987  0.85023785 0.8890247 ],[-0.94853336],[0.46633062 0.88461053 1.384423  ]
[ 0.58737475 -0.8093151   0.03708673],[-1.1345611],[ 0.55703145 -0.8304914  -0.74008375]
[ 0.8584508  -0.51289594  0.4562107 ],[-1.3482003],[ 0.8550809  -0.5184946  -0.13069132]
[ 0.42660657 -0.9044373   0.8510874 ],[-0.70953214],[ 0.42960376 -0.9030175   0.06632958]
[0.8452587 0.5343573 0.119503 ],[0.84613687],[0.82752764 0.561425   0.64719146]
[-0.7997075   0.60038984  0.9578788 ],[-1.3302209],[-0.83450824  0.5509954   1.2086381 ]
[-0.34865883 -0.9372497   0.8302688 ],[-1.673374],[-0.35444784 -0.93507576 -0.12367461]
[-0.72806     0.6855134   0.37936908],[-1.6455052],[-0.7498409  0.6616182  0.6466783]
[-0.56598824  0.8244133  -0.5498031 ],[-1.3897479],[-0.5602054   0.82835376 -0.13995528]
[-0.00238538  0.99999714  0.34884244],[-0.81502235],[-0.05119234  0.9986888   0.97658694]
[ 0.52398014  0.85173047 -0.7773081 ],[1.4149874],[0.52083635 0.85365653 0.07373788]
[ 0.13496968 -0.99084973  0.89621705],[1.2051822],[ 0.15149023 -0.98845875  0.3338571 ]
[-0.13703024  0.99056685 -0.42481977],[1.5152136],[-0.16398808  0.9864623   0.5453874 ]
[-0.9698635   0.24364892 -0.11372589],[1.4977298],[-0.97333646  0.22938216  0.29367027]
[-0.2755941   0.9612741  -0.59489024],[0.5941837],[-0.2859209   0.9582532   0.21519287]
[ 0.06786311 -0.9976947   0.90864724],[1.583602],[ 0.08769833 -0.9961471   0.39791656]
[-0.99614954 -0.08767056 -0.3860377 ],[1.967173],[-0.9968059  -0.07986239 -0.1567147 ]
[-0.36764073  0.9299679  -0.07755911],[-1.8970827],[-0.38318175  0.923673    0.33535442]
[ 0.999262   -0.03841179  0.7010051 ],[-1.0948565],[ 0.9999152  -0.01302248  0.50796777]
[0.04157182 0.9991355  0.67314696],[-0.5646539],[-0.02530352  0.9996798   1.3378005 ]
[ 0.32715848 -0.9449695   0.35979122],[-0.6291271],[ 0.30613434 -0.95198834 -0.443305  ]
[-0.71659577  0.6974887  -0.05787072],[-0.29788354],[-0.7311032   0.68226695  0.42056328]
[-0.94027436 -0.3404175  -0.11915905],[1.2223529],[-0.9434844  -0.33141688 -0.19111925]
[-0.20695692  0.97835004  0.65381753],[1.910625],[-0.28803304  0.95762044  1.6741738 ]
[-0.99192137 -0.12685438 -0.11593904],[0.36784595],[-0.99288005 -0.11911843 -0.15590294]
[-0.7278873  -0.6856968  -0.73843163],[0.5469789],[-0.7667536 -0.6419415 -1.1706574]
[0.91148657 0.4113298  0.5152817 ],[0.94498074],[0.8905749  0.4548367  0.96552616]
[ 0.91644126 -0.40016928  0.87401515],[-1.0775086],[ 0.9244947  -0.38119492  0.41226187]
[ 0.09874357  0.9951129  -0.98896646],[0.48331085],[ 0.10720508  0.99423695 -0.17013516]
[-0.9731379   0.23022304 -0.5335811 ],[-1.4806904],[-0.9660142   0.25848904 -0.58301735]
[-0.81924874  0.57343835 -0.38176605],[1.2418733],[-0.82591844  0.5637896   0.23459372]
[-0.8912532   0.45350605  0.5145559 ],[-0.5475393],[-0.9081019   0.41874924  0.7725545 ]
[ 0.9888932   0.14862762 -0.7901208 ],[1.968808],[ 0.9915601   0.12964793 -0.38332888]
[-0.84277725  0.5382624   0.93443084],[-1.4586333],[-0.8715667  0.4902769  1.1193327]
[-0.8216463  -0.5699977   0.72333676],[1.2173699],[-0.80777687 -0.5894883   0.47844392]
[ 0.29388228  0.9558416  -0.12901531],[-1.2774968],[0.27488866 0.9614761  0.3962414 ]
[ 0.9202427  -0.39134815 -0.42945755],[1.7358075],[ 0.91094553 -0.41252667 -0.46259752]
[-0.995961    0.08978659 -0.76197565],[1.203726],[-0.99332446  0.11535414 -0.5140768 ]
[ 0.9467558  -0.32195252  0.04807001],[-0.6622632],[ 0.9419423  -0.3357749  -0.29273388]
[ 0.59916216  0.8006277  -0.5424585 ],[1.2777216],[0.5891211  0.80804473 0.24967055]
[-0.9999946  -0.003295   -0.41078043],[-0.6339424],[-0.9997553   0.02212034 -0.50834304]
[0.2079649 0.9781363 0.9188779],[0.02871868],[0.12631616 0.99199003 1.6567879 ]
[ 0.89656204 -0.4429182   0.01939227],[1.9382205],[ 0.89607286 -0.44390702 -0.02206332]
[-0.9983548   0.05733887 -0.7704733 ],[-1.3898947],[-0.99457943  0.10397972 -0.9359533 ]
[-0.19798608  0.9802048  -0.86925787],[-0.13624272],[-0.19040617  0.9817054  -0.15454064]
[-0.65286744  0.7574722   0.6584057 ],[-0.31906918],[-0.6963479  0.7177044  1.1786495]
[-0.00841046 -0.99996465 -0.38447347],[-0.5533039],[-0.06922728 -0.9976009  -1.2174425 ]
[-0.03723878 -0.9993064  -0.2225647 ],[-1.0731541],[-0.09376036 -0.9955948  -1.1330177 ]
[-0.9415463  -0.33688354 -0.50387853],[-0.4759868],[-0.95468163 -0.29762888 -0.8279392 ]
[ 0.9815557   0.19117652 -0.8088386 ],[0.623968],[ 0.98662     0.16303653 -0.571861  ]
[-0.9933093  -0.11548403 -0.3016959 ],[-0.44600305],[-0.99568033 -0.09284788 -0.4552094 ]
[0.27090186 0.96260697 0.24060272],[0.57655925],[0.22006169 0.975486   1.0490419 ]
[ 0.90740144 -0.420265    0.39671755],[1.5570419],[ 0.9139093  -0.40591845  0.31507507]
[0.24800178 0.9687596  0.36188316],[0.76323986],[0.18932052 0.98191535 1.2029388 ]
[0.16184577 0.98681605 0.99191135],[-0.8491019],[0.08223492 0.99661297 1.6046581 ]
[-0.89275366  0.45054513 -0.40640828],[-1.7548277],[-0.88515836  0.46528983 -0.3317236 ]
[0.43193695 0.9019038  0.10699008],[1.1741894],[0.3881856 0.9215812 0.9595463]
[-0.97554594 -0.21979567  0.9800803 ],[-1.7345359],[-0.96907115 -0.24678156  0.5550532 ]
[ 0.99992114  0.01256035 -0.67988056],[0.46169716],[ 0.9998469  -0.01749871 -0.6012057 ]
[0.8079073  0.5893096  0.81576604],[1.2632066],[0.76318693 0.64617777 1.4472293 ]
[-0.08611321 -0.9962854  -0.57505155],[0.5073632],[-0.14798255 -0.98898995 -1.2461611 ]
[-0.03536331  0.9993745  -0.326385  ],[-0.0938814],[-0.05579488  0.99844223  0.4090637 ]
[-0.9665306 -0.2565513  0.720675 ],[1.7014356],[-0.9557416 -0.2942075  0.7834768]
[-0.90192187 -0.43189925 -0.78562117],[-0.799984],[-0.9267532  -0.37567064 -1.2295432 ]
[ 0.8668695   0.49853513 -0.47120363],[1.3750492],[0.86414075 0.50325024 0.10895512]
[ 8.6436135e-01 -5.0287122e-01  5.4794735e-05],[1.6982136],[ 0.86126846 -0.5081502  -0.12236658]
[ 0.9955551   0.09418117 -0.94249606],[-1.5979981],[ 0.9992496   0.03873327 -1.1115599 ]
[ 0.50650036 -0.8622398   0.31637102],[-1.1298221],[ 0.48479784 -0.8746262  -0.49978212]
[-0.2808226  0.9597597  0.2386891],[1.1776243],[-0.33481485  0.9422839   1.1351525 ]
[-0.9922332  -0.1243916  -0.35230064],[-0.18641679],[-0.9949001  -0.10086498 -0.47355685]
[-0.49777022  0.867309    0.19584203],[1.1343488],[-0.5411884  0.8409014  1.016476 ]
[-0.71010816 -0.7040926  -0.5873439 ],[1.4671291],[-0.7409064  -0.67160827 -0.89534396]
[-0.9480075  -0.31824782 -0.27533063],[-0.2866246],[-0.95650214 -0.29172534 -0.5570102 ]
[ 0.6869213   0.72673184 -0.2789601 ],[1.9485704],[0.6663668  0.74562407 0.5583743 ]
[-0.93270063  0.36065152 -0.49603528],[0.85463685],[-0.93093413  0.3651872  -0.0973511 ]
[0.80090046 0.5987975  0.47989836],[0.9355246],[0.7677558 0.6407426 1.0693252]
[-0.61116076 -0.79150647  0.7800246 ],[0.7822416],[-0.5990705  -0.80069625  0.30373096]
[-0.9806579 -0.1957298 -0.4430842],[-0.348799],[-0.9864362  -0.16414532 -0.6422014 ]
[-0.81641185 -0.57747006  0.62791026],[-1.97174],[-0.8193163  -0.5733417  -0.10095331]
[ 0.09194428  0.99576414 -0.50272   ],[-0.06019552],[0.08023429 0.99677604 0.2350738 ]
[ 0.04408964 -0.99902755  0.9777901 ],[-0.1354264],[ 0.05448721 -0.9985145   0.20820545]
[ 0.6866724  -0.726967    0.16075404],[0.58615357],[ 0.67581826 -0.7370683  -0.2965482 ]
[-0.4093285 -0.9123871 -0.5650034],[-0.31261098],[-0.46755892 -0.8839619  -1.2961854 ]
[ 0.9134733  -0.40689865  0.5305117 ],[-0.68245304],[ 0.91595787 -0.4012745   0.12296972]
[0.22858661 0.97352356 0.13968095],[0.15528716],[0.18489967 0.9827574  0.8931167 ]
[-0.8707096   0.4917975  -0.68148816],[1.7940072],[-0.86963695  0.4936918  -0.04353896]
[ 0.9711397  -0.23851126 -0.88215005],[0.5030116],[ 0.95821196 -0.28605923 -0.98558176]
[ 0.77664906  0.6299335  -0.34926972],[1.7869864],[0.7641789  0.6450044  0.39122835]
[ 0.4567471  -0.8895966   0.03863838],[1.4199072],[ 0.43816525 -0.8988944  -0.41557297]
